review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,language,topics
RVW001978,BKG007422,CUST0016,FLT00312,2025-01-30,5,Cabin was modern and pleasant. Highly recommend this airline.,en,cabin_comfort
RVW001979,BKG007423,CUST0158,FLT00312,2025-01-22,3,"Meal was disappointing, especially for a long-haul flight. My luggage was damaged on arrival.",en,food_beverage;baggage
RVW001980,BKG007424,CUST0293,FLT00312,2025-01-22,4,Clear announcements from the flight deck. Staff went out of their way to help.,en,communication;staff_service
RVW001981,BKG007430,CUST0128,FLT00313,2025-01-22,4,Cabin crew were friendly and professional. Priority boarding worked smoothly.,en,staff_service;boarding
RVW001982,BKG007440,CUST0053,FLT00313,2025-02-01,3,No communication during the delay — very frustrating.,en,communication
RVW001983,BKG007443,CUST0072,FLT00313,2025-01-22,3,"Meal was disappointing, especially for a long-haul flight. Departed and arrived on time.",en,food_beverage;punctuality
RVW001984,BKG007444,CUST0251,FLT00313,2025-01-31,5,Crew kept us informed throughout the flight. Reasonable fare for the route. Highly recommend this airline.,en,communication;value_for_money
RVW001985,BKG007450,CUST0145,FLT00313,2025-02-01,5,Reasonable fare for the route. Priority boarding worked smoothly. Plenty of legroom in this cabin. Great experience overall.,en,value_for_money;boarding;cabin_comfort
RVW001986,BKG007451,CUST0244,FLT00314,2025-01-22,4,Seat was comfortable for the route length. Priority boarding worked smoothly.,en,cabin_comfort;boarding
RVW001987,BKG007462,CUST0203,FLT00314,2025-01-21,4,Attentive service from boarding to landing. Good value for the price paid.,en,staff_service;value_for_money
RVW001988,BKG007466,CUST0084,FLT00314,2025-02-03,5,Boarded and pushed back early — great work. Bags arrived quickly at the carousel. Great experience overall.,en,punctuality;baggage
RVW001989,BKG007467,CUST0053,FLT00314,2025-01-22,3,Departed over an hour late and I missed my connection.,en,punctuality
RVW001990,BKG007475,CUST0246,FLT00314,2025-02-02,4,Newer aircraft made a real difference. Clear announcements from the flight deck.,en,cabin_comfort;communication
RVW001991,BKG007476,CUST0013,FLT00315,2025-02-01,5,Bags arrived quickly at the carousel. Staff went out of their way to help. Would fly again.,en,baggage;staff_service
RVW001992,BKG007480,CUST0229,FLT00315,2025-01-21,4,Boarded and pushed back early — great work. Bags arrived quickly at the carousel.,en,punctuality;baggage
RVW001993,BKG007482,CUST0190,FLT00315,2025-01-24,5,Crew kept us informed throughout the flight. Highly recommend this airline.,en,communication
RVW001994,BKG007485,CUST0249,FLT00315,2025-01-25,4,Good beverage selection on board. Newer aircraft made a real difference. Attentive service from boarding to landing.,en,food_beverage;cabin_comfort;staff_service
RVW001995,BKG007487,CUST0205,FLT00315,2025-01-25,4,Crew handled a tough situation with patience. Clear announcements from the flight deck.,en,staff_service;communication
RVW001996,BKG007489,CUST0195,FLT00315,2025-01-29,5,Departed and arrived on time. Meal was tasty and well presented. Would fly again.,en,punctuality;food_beverage
RVW001997,BKG007495,CUST0003,FLT00315,2025-02-03,4,Baggage handling was efficient on arrival. Newer aircraft made a real difference.,en,baggage;cabin_comfort
RVW001998,BKG007499,CUST0137,FLT00315,2025-01-31,3,Chaotic boarding process at the gate. Information from staff was inconsistent.,en,boarding;communication
RVW001999,BKG007507,CUST0221,FLT00316,2025-01-24,4,Plenty of legroom in this cabin. Attentive service from boarding to landing.,en,cabin_comfort;staff_service
RVW002000,BKG007513,CUST0203,FLT00316,2025-02-01,4,Snack service was a nice touch. Attentive service from boarding to landing. IFE worked well throughout the flight.,en,food_beverage;staff_service;entertainment
RVW002001,BKG007517,CUST0011,FLT00316,2025-01-29,3,Baggage handling was efficient on arrival. Cabin was modern and pleasant.,en,baggage;cabin_comfort
RVW002002,BKG007518,CUST0270,FLT00316,2025-01-25,4,Staff went out of their way to help. Plenty of legroom in this cabin. Crew kept us informed throughout the flight.,en,staff_service;cabin_comfort;communication
RVW002003,BKG007520,CUST0154,FLT00316,2025-02-03,3,Newer aircraft made a real difference. Felt ignored by the cabin crew during the flight. Very limited content for such a long flight.,en,cabin_comfort;staff_service;entertainment
RVW002004,BKG007523,CUST0257,FLT00316,2025-01-28,4,Attentive service from boarding to landing.,en,staff_service
RVW002005,BKG007524,CUST0241,FLT00316,2025-01-30,2,Very limited content for such a long flight. Information from staff was inconsistent. Significant delay with poor communication.,en,entertainment;communication;punctuality
RVW002006,BKG007527,CUST0061,FLT00317,2025-02-02,4,Snack service was a nice touch. Crew handled a tough situation with patience. Plenty of legroom in this cabin.,en,food_beverage;staff_service;cabin_comfort
RVW002007,BKG007528,CUST0119,FLT00317,2025-01-22,4,Clear announcements from the flight deck. Attentive service from boarding to landing.,en,communication;staff_service
RVW002008,BKG007529,CUST0122,FLT00317,2025-01-23,3,Clear announcements from the flight deck. Cold meal when it should have been warm. Customer service was indifferent.,en,communication;food_beverage;staff_service
RVW002009,BKG007530,CUST0114,FLT00317,2025-01-22,4,Attentive service from boarding to landing. Good beverage selection on board.,en,staff_service;food_beverage
RVW002010,BKG007531,CUST0011,FLT00317,2025-01-22,5,Attentive service from boarding to landing. Good selection of entertainment for a long-haul flight. Highly recommend this airline.,en,staff_service;entertainment
RVW002011,BKG007543,CUST0214,FLT00317,2025-01-26,2,Significant delay with poor communication. Seat was cramped and uncomfortable.,en,punctuality;cabin_comfort
RVW002012,BKG007548,CUST0283,FLT00317,2025-02-01,3,Recline didn't work properly. Customer service was indifferent.,en,cabin_comfort;staff_service
RVW002013,BKG007553,CUST0143,FLT00318,2025-01-24,2,Felt ignored by the cabin crew during the flight. Significant delay with poor communication. No communication during the delay — very frustrating.,en,staff_service;punctuality;communication
RVW002014,BKG007557,CUST0192,FLT00318,2025-02-02,2,Boarding announced late and we sat on the apron for ages. Long wait for bags at the carousel. Drinks options were very limited.,en,punctuality;baggage;food_beverage
RVW002015,BKG007558,CUST0045,FLT00318,2025-01-29,3,Boarding was orderly and quick. Good beverage selection on board.,en,boarding;food_beverage
RVW002016,BKG007559,CUST0245,FLT00318,2025-01-28,2,Boarding was very slow and disorganized. One bag arrived on a later flight — frustrating.,en,boarding;baggage
RVW002017,BKG007562,CUST0092,FLT00318,2025-01-28,2,Boarding was very slow and disorganized. Food quality below other African carriers.,en,boarding;food_beverage
RVW002018,BKG007568,CUST0104,FLT00318,2025-01-21,1,Cabin felt tired and the seat padding was thin. Boarding was very slow and disorganized. Would not pay this fare again given the experience. Very disappointing experience.,en,cabin_comfort;boarding;value_for_money
RVW002019,BKG007575,CUST0085,FLT00318,2025-01-31,3,Departed over an hour late and I missed my connection. My luggage was damaged on arrival.,en,punctuality;baggage
RVW002020,BKG007576,CUST0077,FLT00319,2025-01-28,1,Chaotic boarding process at the gate. Significant delay with poor communication. Will avoid this airline next time.,en,boarding;punctuality
RVW002021,BKG007582,CUST0137,FLT00319,2025-01-31,3,Food quality below other African carriers. Customer service was indifferent.,en,food_beverage;staff_service
RVW002022,BKG007585,CUST0269,FLT00319,2025-01-23,3,Food quality below other African carriers. Boarded and pushed back early — great work.,en,food_beverage;punctuality
RVW002023,BKG007586,CUST0282,FLT00319,2025-01-29,4,Snack service was a nice touch. Crew kept us informed throughout the flight.,en,food_beverage;communication
RVW002024,BKG007589,CUST0255,FLT00319,2025-01-24,1,Information from staff was inconsistent. Chaotic boarding process at the gate. Very disappointing experience.,en,communication;boarding
RVW002025,BKG007591,CUST0167,FLT00319,2025-02-01,1,Departed over an hour late and I missed my connection. Chaotic boarding process at the gate. Very disappointing experience.,en,punctuality;boarding
RVW002026,BKG007593,CUST0241,FLT00319,2025-01-28,3,Felt ignored by the cabin crew during the flight.,en,staff_service
RVW002027,BKG007595,CUST0276,FLT00319,2025-01-28,4,Snack service was a nice touch. Cabin crew were friendly and professional. Boarding was orderly and quick.,en,food_beverage;staff_service;boarding
RVW002028,BKG007598,CUST0227,FLT00319,2025-01-25,4,Good value for the price paid. Seat was comfortable for the route length.,en,value_for_money;cabin_comfort
RVW002029,BKG007601,CUST0066,FLT00320,2025-01-24,4,Plenty of legroom in this cabin.,en,cabin_comfort
RVW002030,BKG007602,CUST0021,FLT00320,2025-01-27,4,Priority boarding worked smoothly. Cabin was modern and pleasant. Good value for the price paid.,en,boarding;cabin_comfort;value_for_money
RVW002031,BKG007611,CUST0232,FLT00320,2025-01-27,5,Crew handled a tough situation with patience. Plenty of legroom in this cabin. Would fly again.,en,staff_service;cabin_comfort
RVW002032,BKG007619,CUST0095,FLT00320,2025-01-25,3,Would not pay this fare again given the experience. Cabin felt tired and the seat padding was thin. No communication during the delay — very frustrating.,en,value_for_money;cabin_comfort;communication
RVW002033,BKG007620,CUST0005,FLT00320,2025-01-31,4,Good value for the price paid. Boarding was orderly and quick.,en,value_for_money;boarding
RVW002034,BKG007622,CUST0158,FLT00320,2025-02-02,4,Plenty of legroom in this cabin. Crew handled a tough situation with patience.,en,cabin_comfort;staff_service
RVW002035,BKG007625,CUST0223,FLT00320,2025-01-26,5,Departed and arrived on time. Baggage handling was efficient on arrival. Would fly again.,en,punctuality;baggage
RVW002036,BKG007626,CUST0120,FLT00321,2025-01-28,5,Bags arrived quickly at the carousel. Cabin was clean and well prepared. Great experience overall.,en,baggage;cleanliness
RVW002037,BKG007627,CUST0159,FLT00321,2025-01-28,3,Would not pay this fare again given the experience. Priority boarding worked smoothly.,en,value_for_money;boarding
RVW002038,BKG007630,CUST0018,FLT00321,2025-01-22,2,Departed over an hour late and I missed my connection. Felt overpriced for what was offered.,en,punctuality;value_for_money
RVW002039,BKG007632,CUST0090,FLT00321,2025-01-29,2,Crew seemed rushed and impatient. Boarding announced late and we sat on the apron for ages. One bag arrived on a later flight — frustrating.,en,staff_service;punctuality;baggage
RVW002040,BKG007633,CUST0124,FLT00321,2025-01-31,1,Would not pay this fare again given the experience. Lavatories were dirty by mid-flight. One bag arrived on a later flight — frustrating. Very disappointing experience.,en,value_for_money;cleanliness;baggage
RVW002041,BKG007635,CUST0187,FLT00321,2025-02-03,2,Staff were unhelpful when I asked questions. Chaotic boarding process at the gate.,en,staff_service;boarding
RVW002042,BKG007637,CUST0186,FLT00321,2025-02-04,2,Boarding announced late and we sat on the apron for ages.,en,punctuality
RVW002043,BKG007638,CUST0002,FLT00321,2025-01-22,2,Chaotic boarding process at the gate. My luggage was damaged on arrival.,en,boarding;baggage
RVW002044,BKG007640,CUST0069,FLT00321,2025-01-28,3,Boarding was orderly and quick. Lavatories were dirty by mid-flight.,en,boarding;cleanliness
RVW002045,BKG007644,CUST0158,FLT00321,2025-01-25,2,Departed over an hour late and I missed my connection.,en,punctuality
RVW002046,BKG007652,CUST0118,FLT00322,2025-01-23,5,Baggage handling was efficient on arrival. Attentive service from boarding to landing. Cabin was clean and well prepared. Great experience overall.,en,baggage;staff_service;cleanliness
RVW002047,BKG007653,CUST0181,FLT00322,2025-01-25,4,Cabin crew were friendly and professional. Priority boarding worked smoothly.,en,staff_service;boarding
RVW002048,BKG007654,CUST0160,FLT00322,2025-01-25,4,Baggage handling was efficient on arrival. Attentive service from boarding to landing. Departed and arrived on time.,en,baggage;staff_service;punctuality
RVW002049,BKG007656,CUST0170,FLT00322,2025-01-27,4,Staff went out of their way to help. Cabin was clean and well prepared.,en,staff_service;cleanliness
RVW002050,BKG007657,CUST0144,FLT00322,2025-01-27,4,Attentive service from boarding to landing. Bags arrived quickly at the carousel.,en,staff_service;baggage
RVW002051,BKG007660,CUST0180,FLT00322,2025-02-03,5,Attentive service from boarding to landing. Boarded and pushed back early — great work. Cabin was clean and well prepared. Would fly again.,en,staff_service;punctuality;cleanliness
RVW002052,BKG007668,CUST0185,FLT00322,2025-02-01,3,Boarded and pushed back early — great work. Crew seemed rushed and impatient.,en,punctuality;staff_service
RVW002053,BKG007673,CUST0144,FLT00322,2025-01-29,3,Boarding was orderly and quick. Significant delay with poor communication. Would not pay this fare again given the experience.,en,boarding;punctuality;value_for_money
RVW002054,BKG007674,CUST0166,FLT00322,2025-01-24,4,Departed and arrived on time. Crew handled a tough situation with patience.,en,punctuality;staff_service
RVW002055,BKG007676,CUST0181,FLT00323,2025-02-02,3,Lavatories were dirty by mid-flight. Priority boarding worked smoothly.,en,cleanliness;boarding
RVW002056,BKG007679,CUST0056,FLT00323,2025-01-30,3,Long wait for bags at the carousel. Lavatories were kept tidy throughout the flight.,en,baggage;cleanliness
RVW002057,BKG007680,CUST0254,FLT00323,2025-01-29,3,Felt overpriced for what was offered. Cabin was clean and well prepared.,en,value_for_money;cleanliness
RVW002058,BKG007681,CUST0249,FLT00323,2025-01-28,5,Staff went out of their way to help. Boarded and pushed back early — great work. Highly recommend this airline.,en,staff_service;punctuality
RVW002059,BKG007683,CUST0079,FLT00323,2025-02-03,4,Crew handled a tough situation with patience. Priority boarding worked smoothly. Departed and arrived on time.,en,staff_service;boarding;punctuality
